"title","names","condition","trial_type","trial_index","time_elapsed","internal_node_id","sessionCode","X","fullStat","name1","relation","timeDrag","ndrags","rel_sol","name1_sol","name2","name2_sol","statIdx","stoIdx","name1_cor","name2_cor","rel_cor","first","overall_cor","uniqueStatement"
"school","Olag,Hoap,Kawud,Evib,Rove,Fozeh","burns","hebb",16,351107,"0.0-4.0-12.0","y69smccfjv39",NA,"School girl Olag beats boy Hoap.","Kawud","tells",3743,3,"beats","Olag","Hoap","Hoap","1",14,FALSE,TRUE,FALSE,0,0.333333333333333,"school1"
"school","Olag,Hoap,Kawud,Evib,Rove,Fozeh","burns","hebb",16,351107,"0.0-4.0-12.0","y69smccfjv39",NA,"Boy Hoap reports to teacher Kawud.","Olag","reports to",3290,3,"reports to","Hoap","Evib","Kawud","2",14,FALSE,FALSE,TRUE,0,0.333333333333333,"school2"
"school","Olag,Hoap,Kawud,Evib,Rove,Fozeh","burns","hebb",16,351107,"0.0-4.0-12.0","y69smccfjv39",NA,"Teacher Kawud calls parents.","Fozeh","visits parents",2310,2,"calls parents","Kawud",NA,NA,"3",14,FALSE,NA,FALSE,0,0,"school3"
"bacteria","Avyth,Saly,Yuxeh,Igoth,Reok,Paza","analogues","hebb",17,374390,"0.0-4.0-13.0","y69smccfjv39",NA,"Bacteria Avyth emits enzyme Saly.","Igoth","disintegrates sth. of",6337,4,"emits","Avyth","Avyth","Saly","1",15,FALSE,FALSE,FALSE,0,0,"bacteria1"
"bacteria","Avyth,Saly,Yuxeh,Igoth,Reok,Paza","analogues","hebb",17,374390,"0.0-4.0-13.0","y69smccfjv39",NA,"Enzyme Saly dissolves the membrane of organ Yuxeh.","Saly","expels",4091,3,"dissolves sth. of","Saly","Avyth","Yuxeh","2",15,TRUE,FALSE,FALSE,0,0.333333333333333,"bacteria2"
"bacteria","Avyth,Saly,Yuxeh,Igoth,Reok,Paza","analogues","hebb",17,374390,"0.0-4.0-13.0","y69smccfjv39",NA,"Organ Yuxeh fails.","Saly","dissolves sth. of",2314,2,"fails","Yuxeh",NA,NA,"3",15,FALSE,NA,FALSE,0,0,"bacteria3"
"crusader","Thygef,Zishu,Itbob,Thyra,Mabi,Eefar","analogues","hebb",18,395363,"0.0-4.0-14.0","y69smccfjv39",NA,"Crusader group Thygef buys weapon Zishu.","Thyra","breaches sth. of",4084,3,"buys","Thygef","Itbob","Zishu","1",16,FALSE,FALSE,FALSE,0,0,"crusader1"
"crusader","Thygef,Zishu,Itbob,Thyra,Mabi,Eefar","analogues","hebb",18,395363,"0.0-4.0-14.0","y69smccfjv39",NA,"Weapon Zishu breaches the fortification of town Itbob.","Thyra","is intruded",3927,3,"breaches sth. of","Zishu","Eefar","Itbob","2",16,FALSE,FALSE,FALSE,0,0,"crusader2"
"crusader","Thygef,Zishu,Itbob,Thyra,Mabi,Eefar","analogues","hebb",18,395363,"0.0-4.0-14.0","y69smccfjv39",NA,"Town Itbob is invaded.","Mabi","breaks sth. of",2439,2,"is invaded","Itbob",NA,NA,"3",16,FALSE,NA,FALSE,0,0,"crusader3"
"farm","Ahow,Aid,Lothe,Soav,Upno,Wecin","fillers","hebb",19,418690,"0.0-4.0-15.0","y69smccfjv39",NA,"Farmer Ahow purchases machine Aid.","Lothe","purchases",4571,3,"purchases","Ahow","Wecin","Aid","1",17,FALSE,FALSE,TRUE,0,0.333333333333333,"farm1"
"farm","Ahow,Aid,Lothe,Soav,Upno,Wecin","fillers","hebb",19,418690,"0.0-4.0-15.0","y69smccfjv39",NA,"Machine Aid can collect fruit of plant Lothe.","Ahow","are harvested automatically",4410,3,"can collect","Aid","Wecin","Lothe","2",17,FALSE,FALSE,FALSE,0,0,"farm2"
"farm","Ahow,Aid,Lothe,Soav,Upno,Wecin","fillers","hebb",19,418690,"0.0-4.0-15.0","y69smccfjv39",NA,"Plant Lothe are harvested automatically.","Soav","can compose",3817,3,"are harvested automatically","Lothe",NA,NA,"3",17,FALSE,NA,FALSE,0,0,"farm3"
"pump","Napib,Awiz,Rivo,Ilres,Felac,Idog","fillers","hebb",20,438342,"0.0-4.0-16.0","y69smccfjv39",NA,"Plumber Napib installs pump Awiz.","Ilres","transports sth. from",3470,3,"installs","Napib","Felac","Awiz","1",18,FALSE,FALSE,FALSE,0,0,"pump1"
"pump","Napib,Awiz,Rivo,Ilres,Felac,Idog","fillers","hebb",20,438342,"0.0-4.0-16.0","y69smccfjv39",NA,"Pump Awiz sucks water from ground Rivo.","Ilres","transports sth. from",3447,3,"sucks sth. from","Awiz","Rivo","Rivo","2",18,FALSE,TRUE,FALSE,0,0.333333333333333,"pump2"
"pump","Napib,Awiz,Rivo,Ilres,Felac,Idog","fillers","hebb",20,438342,"0.0-4.0-16.0","y69smccfjv39",NA,"Ground Rivo dries up.","Ilres","sucks sth. from",2196,2,"dries up","Rivo",NA,NA,"3",18,FALSE,NA,FALSE,0,0,"pump3"
"school","Reok,Hosen,Rothuk,Thusoth,Ahow,Itbob","burns","hebb",4,97302,"0.0-4.0-0.0","y6aa3buuu82c",NA,"School girl Reok beats boy Hosen.","Reok","beats",10506,3,"beats","Reok","Hosen","Hosen","1",2,TRUE,TRUE,TRUE,0,1,"school1"
"school","Reok,Hosen,Rothuk,Thusoth,Ahow,Itbob","burns","hebb",4,97302,"0.0-4.0-0.0","y6aa3buuu82c",NA,"Boy Hosen reports to teacher Rothuk.","Hosen","reports to",8926,3,"reports to","Hosen","Rothuk","Rothuk","2",2,TRUE,TRUE,TRUE,0,1,"school2"
"school","Reok,Hosen,Rothuk,Thusoth,Ahow,Itbob","burns","hebb",4,97302,"0.0-4.0-0.0","y6aa3buuu82c",NA,"Teacher Rothuk calls parents.","Rothuk","notifies parents",8586,3,"calls parents","Rothuk",NA,NA,"3",2,TRUE,NA,FALSE,0,0.5,"school3"
"insect","Vipal,Ribi,Vivaf,Upno,Mewep,Gena","burns","hebb",5,156743,"0.0-4.0-1.0","y6aa3buuu82c",NA,"Perfume Vipal attracts insect Ribi.","Ribi","attacks",22980,7,"attracts","Vipal","Vivaf","Ribi","1",3,FALSE,FALSE,FALSE,0,0,"insect1"
"insect","Vipal,Ribi,Vivaf,Upno,Mewep,Gena","burns","hebb",5,156743,"0.0-4.0-1.0","y6aa3buuu82c",NA,"Insect Ribi attacks woman Vivaf.","Ribi","attacks",19622,4,"attacks","Ribi","Vivaf","Vivaf","2",3,TRUE,TRUE,TRUE,0,1,"insect2"
"insect","Vipal,Ribi,Vivaf,Upno,Mewep,Gena","burns","hebb",5,156743,"0.0-4.0-1.0","y6aa3buuu82c",NA,"Woman Vivaf has an allergic reaction.","Vivaf","has an allergic reaction",6313,2,"has an allergic reaction","Vivaf",NA,NA,"3",3,TRUE,NA,TRUE,0,1,"insect3"
"fish","Hoap,Vuloz,Henu,Ebib,Paza,Ilres","burns","hebb",6,198086,"0.0-4.0-2.0","y6aa3buuu82c",NA,"Fisher Hoap cultivates sea grass Vuloz.","Hoap","cultivates",14026,3,"cultivates","Hoap","Ebib","Vuloz","1",4,TRUE,FALSE,TRUE,0,0.666666666666667,"fish1"
"fish","Hoap,Vuloz,Henu,Ebib,Paza,Ilres","burns","hebb",6,198086,"0.0-4.0-2.0","y6aa3buuu82c",NA,"Sea grass Vuloz is eaten by fish Henu.","Ebib","is eaten by",8799,3,"is eaten by","Vuloz","Henu","Henu","2",4,FALSE,TRUE,TRUE,0,0.666666666666667,"fish2"
"fish","Hoap,Vuloz,Henu,Ebib,Paza,Ilres","burns","hebb",6,198086,"0.0-4.0-2.0","y6aa3buuu82c",NA,"Fish Henu is captured.","Henu","is captured",7969,2,"is captured","Henu",NA,NA,"3",4,TRUE,NA,TRUE,0,1,"fish3"
"employee","Mabi,Assit,Vilux,Ewey,Pishi,Thygef","fillers","hebb",7,248478,"0.0-4.0-3.0","y6aa3buuu82c",NA,"Employee Mabi is assigned to project Assit.","Mabi","emphasizes sth. of",23535,6,"is assigned to","Mabi","Assit","Assit","1",5,TRUE,TRUE,FALSE,0,0.666666666666667,"employee1"
"employee","Mabi,Assit,Vilux,Ewey,Pishi,Thygef","fillers","hebb",7,248478,"0.0-4.0-3.0","y6aa3buuu82c",NA,"Project Assit supports agenda of manager Vilux.","Assit","is assigned to",10694,3,"supports sth. of","Assit","Mabi","Vilux","2",5,TRUE,FALSE,FALSE,0,0.333333333333333,"employee2"
"employee","Mabi,Assit,Vilux,Ewey,Pishi,Thygef","fillers","hebb",7,248478,"0.0-4.0-3.0","y6aa3buuu82c",NA,"Manager Vilux gets a promotion.","Mabi","gets a promotion",5340,2,"gets a promotion","Vilux",NA,NA,"3",5,FALSE,NA,TRUE,0,0.5,"employee3"
"mining","Epnux,Lyde,Awiz,Wehif,Pobat,Napib","fillers","hebb",8,301705,"0.0-4.0-4.0","y6aa3buuu82c",NA,"Mining company Epnux has a lot of resource Lyde.","Epnux","is sparse in",9217,3,"has a lot of","Epnux","Lyde","Lyde","1",6,TRUE,TRUE,FALSE,0,0.666666666666667,"mining1"
"mining","Epnux,Lyde,Awiz,Wehif,Pobat,Napib","fillers","hebb",8,301705,"0.0-4.0-4.0","y6aa3buuu82c",NA,"Resource Lyde is sparse in country Awiz.","Lyde","starts trading",22451,4,"is sparse in","Lyde","Epnux","Awiz","2",6,TRUE,FALSE,FALSE,0,0.333333333333333,"mining2"
"mining","Epnux,Lyde,Awiz,Wehif,Pobat,Napib","fillers","hebb",8,301705,"0.0-4.0-4.0","y6aa3buuu82c",NA,"Country Awiz starts negotiating.","Lyde","starts negotiating",11028,3,"starts negotiating","Awiz",NA,NA,"3",6,FALSE,NA,TRUE,0,0.5,"mining3"
"lawyer","Wutoc,Wecin,Kawud,Ubug,Titho,Pide","analogues","hebb",9,338933,"0.0-4.0-5.0","y6aa3buuu82c",NA,"Lawyer Wutoc finds loophole Wecin.","Wutoc","finds",14889,3,"finds","Wutoc","Wecin","Wecin","1",7,TRUE,TRUE,TRUE,0,1,"lawyer1"
"lawyer","Wutoc,Wecin,Kawud,Ubug,Titho,Pide","analogues","hebb",9,338933,"0.0-4.0-5.0","y6aa3buuu82c",NA,"Loophole Wecin bypasses contract of union Kawud.","Wecin","bypasses sth. of",6627,3,"bypasses sth. of","Wecin","Pide","Kawud","2",7,TRUE,FALSE,TRUE,0,0.666666666666667,"lawyer2"
"lawyer","Wutoc,Wecin,Kawud,Ubug,Titho,Pide","analogues","hebb",9,338933,"0.0-4.0-5.0","y6aa3buuu82c",NA,"Union Kawud loses a lawsuit.","Pide","loses sth.",5169,2,"loses sth.","Kawud",NA,NA,"3",7,FALSE,NA,TRUE,0,0.5,"lawyer3"
"bacteria","Uwit,Matmag,Uvman,Goxos,Ofpoz,Soav","analogues","hebb",10,379409,"0.0-4.0-6.0","y6aa3buuu82c",NA,"Bacteria Uwit emits enzyme Matmag.","Uwit","emits",9735,3,"emits","Uwit","Matmag","Matmag","1",8,TRUE,TRUE,TRUE,0,1,"bacteria1"
"bacteria","Uwit,Matmag,Uvman,Goxos,Ofpoz,Soav","analogues","hebb",10,379409,"0.0-4.0-6.0","y6aa3buuu82c",NA,"Enzyme Matmag dissolves the membrane of organ Uvman.","Matmag","dissolves sth. of",9096,3,"dissolves sth. of","Matmag","Uvman","Uvman","2",8,TRUE,TRUE,TRUE,0,1,"bacteria2"
"bacteria","Uwit,Matmag,Uvman,Goxos,Ofpoz,Soav","analogues","hebb",10,379409,"0.0-4.0-6.0","y6aa3buuu82c",NA,"Organ Uvman fails.","Uvman","fails",11116,3,"fails","Uvman",NA,NA,"3",8,TRUE,NA,TRUE,0,1,"bacteria3"
"storm","Turow,Eshbu,Eefar,Hize,Avyth,Felac","fillers","hebb",11,413011,"0.0-4.0-7.0","y6aa3buuu82c",NA,"Storm Turow hits tree Eshbu.","Turow","hits",8922,3,"hits","Turow","Eshbu","Eshbu","1",9,TRUE,TRUE,TRUE,0,1,"storm1"
"storm","Turow,Eshbu,Eefar,Hize,Avyth,Felac","fillers","hebb",11,413011,"0.0-4.0-7.0","y6aa3buuu82c",NA,"Tree Eshbu falls on trail of route Eefar.","Eshbu","falls on",7232,3,"falls on","Eshbu","Eefar","Eefar","2",9,TRUE,TRUE,TRUE,0,1,"storm2"
"storm","Turow,Eshbu,Eefar,Hize,Avyth,Felac","fillers","hebb",11,413011,"0.0-4.0-7.0","y6aa3buuu82c",NA,"Route Eefar is blocked.","Eefar","is blocked",6824,2,"is blocked","Eefar",NA,NA,"3",9,TRUE,NA,TRUE,0,1,"storm3"
"neighbor","Zidep,Eyem,Enmob,Aid,Kesal,Thisun","fillers","hebb",12,454227,"0.0-4.0-8.0","y6aa3buuu82c",NA,"Man Zidep takes care of cat Eyem.","Zidep","takes care of",14466,4,"takes care of","Zidep","Eyem","Eyem","1",10,TRUE,TRUE,TRUE,0,1,"neighbor1"
"neighbor","Zidep,Eyem,Enmob,Aid,Kesal,Thisun","fillers","hebb",12,454227,"0.0-4.0-8.0","y6aa3buuu82c",NA,"Cat Eyem walks over the flowers of neighbor Enmob","Eyem","walks over sth. of",7591,3,"walks over sth. of","Eyem","Enmob","Enmob","2",10,TRUE,TRUE,TRUE,0,1,"neighbor2"
"neighbor","Zidep,Eyem,Enmob,Aid,Kesal,Thisun","fillers","hebb",12,454227,"0.0-4.0-8.0","y6aa3buuu82c",NA,"Neighbor Enmob gets angry.","Enmob","gets angry",8629,4,"gets angry","Enmob",NA,NA,"3",10,TRUE,NA,TRUE,0,1,"neighbor3"
"fox","Rove,Idog,Zimob,Afi,Kewos,Hoyl","analogues","hebb",13,485498,"0.0-4.0-9.0","y6aa3buuu82c",NA,"Fox Rove digs tunnel Idog.","Rove","digs",7135,3,"digs","Rove","Idog","Idog","1",11,TRUE,TRUE,TRUE,0,1,"fox1"
"fox","Rove,Idog,Zimob,Afi,Kewos,Hoyl","analogues","hebb",13,485498,"0.0-4.0-9.0","y6aa3buuu82c",NA,"Tunnel Idog leads to coop of chicken Zimob.","Idog","leads to sth. of",7767,3,"leads to sth. of","Idog","Zimob","Zimob","2",11,TRUE,TRUE,TRUE,0,1,"fox2"
"fox","Rove,Idog,Zimob,Afi,Kewos,Hoyl","analogues","hebb",13,485498,"0.0-4.0-9.0","y6aa3buuu82c",NA,"Chicken Zimob is devoured.","Zimob","is devoured",5381,2,"is devoured","Zimob",NA,NA,"3",11,TRUE,NA,TRUE,0,1,"fox3"
"crusader","Lothe,Orok,Lenik,Ohuy,Thuha,Mawi","analogues","hebb",14,520094,"0.0-4.0-10.0","y6aa3buuu82c",NA,"Crusader group Lothe buys weapon Orok.","Lothe","buys",7695,3,"buys","Lothe","Orok","Orok","1",12,TRUE,TRUE,TRUE,0,1,"crusader1"
"crusader","Lothe,Orok,Lenik,Ohuy,Thuha,Mawi","analogues","hebb",14,520094,"0.0-4.0-10.0","y6aa3buuu82c",NA,"Weapon Orok breaches the fortification of town Lenik.","Orok","breaches sth. of",10794,4,"breaches sth. of","Orok","Lenik","Lenik","2",12,TRUE,TRUE,TRUE,0,1,"crusader2"
"crusader","Lothe,Orok,Lenik,Ohuy,Thuha,Mawi","analogues","hebb",14,520094,"0.0-4.0-10.0","y6aa3buuu82c",NA,"Town Lenik is invaded.","Lenik","is invaded",5362,2,"is invaded","Lenik",NA,NA,"3",12,TRUE,NA,TRUE,0,1,"crusader3"
"meteo","Dohod,Ihab,Diaf,Rivo,Olag,Fozeh","burns","hebb",16,570789,"0.0-4.0-12.0","y6aa3buuu82c",NA,"Cloud Dohod collects humidity over ocean Ihab.","Dohod","lies next to",10728,3,"collects humidity over","Dohod","Diaf","Ihab","1",14,TRUE,FALSE,FALSE,0,0.333333333333333,"meteo1"
"meteo","Dohod,Ihab,Diaf,Rivo,Olag,Fozeh","burns","hebb",16,570789,"0.0-4.0-12.0","y6aa3buuu82c",NA,"Ocean Ihab lies next to the beaches of area Diaf.","Diaf","is fertile",11494,4,"lies next to","Ihab","Ihab","Diaf","2",14,FALSE,FALSE,FALSE,0,0,"meteo2"
"meteo","Dohod,Ihab,Diaf,Rivo,Olag,Fozeh","burns","hebb",16,570789,"0.0-4.0-12.0","y6aa3buuu82c",NA,"Area Diaf is fertile.","Ihab","is fertile",6114,2,"is fertile","Diaf",NA,NA,"3",14,FALSE,NA,TRUE,0,0.5,"meteo3"
"pump","Gabit,Molash,Adjo,Ofes,Yoges,Ottha","fillers","hebb",17,609971,"0.0-4.0-13.0","y6aa3buuu82c",NA,"Plumber Gabit installs pump Molash.","Molash","builds",16399,4,"installs","Gabit","Gabit","Molash","1",15,FALSE,FALSE,FALSE,0,0,"pump1"
"pump","Gabit,Molash,Adjo,Ofes,Yoges,Ottha","fillers","hebb",17,609971,"0.0-4.0-13.0","y6aa3buuu82c",NA,"Pump Molash sucks water from ground Adjo.","Gabit","sucks sth. from",6929,3,"sucks sth. from","Molash","Adjo","Adjo","2",15,FALSE,TRUE,TRUE,0,0.666666666666667,"pump2"
"pump","Gabit,Molash,Adjo,Ofes,Yoges,Ottha","fillers","hebb",17,609971,"0.0-4.0-13.0","y6aa3buuu82c",NA,"Ground Adjo dries up.","Adjo","dries up",5327,2,"dries up","Adjo",NA,NA,"3",15,TRUE,NA,TRUE,0,1,"pump3"
"farm","Owih,Yuxeh,Romap,Owmi,Niem,Gelyp","fillers","hebb",18,647992,"0.0-4.0-14.0","y6aa3buuu82c",NA,"Farmer Owih purchases machine Yuxeh.","Owih","purchases",7939,3,"purchases","Owih","Yuxeh","Yuxeh","1",16,TRUE,TRUE,TRUE,0,1,"farm1"
"farm","Owih,Yuxeh,Romap,Owmi,Niem,Gelyp","fillers","hebb",18,647992,"0.0-4.0-14.0","y6aa3buuu82c",NA,"Machine Yuxeh can collect fruit of plant Romap.","Yuxeh","can collect",12643,4,"can collect","Yuxeh","Romap","Romap","2",16,TRUE,TRUE,TRUE,0,1,"farm2"
"farm","Owih,Yuxeh,Romap,Owmi,Niem,Gelyp","fillers","hebb",18,647992,"0.0-4.0-14.0","y6aa3buuu82c",NA,"Plant Romap are harvested automatically.","Romap","are harvested automatically",6908,2,"are harvested automatically","Romap",NA,NA,"3",16,TRUE,NA,TRUE,0,1,"farm3"
"robber","Saly,Roze,Meuf,Hadith,Ezol,Potho","analogues","hebb",19,678082,"0.0-4.0-15.0","y6aa3buuu82c",NA,"Criminal Saly learns about security issue Roze.","Saly","learns about",6254,3,"learns about","Saly","Roze","Roze","1",17,TRUE,TRUE,TRUE,0,1,"robber1"
"robber","Saly,Roze,Meuf,Hadith,Ezol,Potho","analogues","hebb",19,678082,"0.0-4.0-15.0","y6aa3buuu82c",NA,"Security issue Roze suspends alarm system of museum Meuf.","Roze","disrupts sth. of",8538,3,"suspends sth. of","Roze","Meuf","Meuf","2",17,TRUE,TRUE,FALSE,0,0.666666666666667,"robber2"
"robber","Saly,Roze,Meuf,Hadith,Ezol,Potho","analogues","hebb",19,678082,"0.0-4.0-15.0","y6aa3buuu82c",NA,"Museum Meuf gets robbed.","Meuf","gets robbed",4773,2,"gets robbed","Meuf",NA,NA,"3",17,TRUE,NA,TRUE,0,1,"robber3"
"hacker","Dugoz,Igoth,Puvi,Ifeh,Upum,Olef","analogues","hebb",20,719940,"0.0-4.0-16.0","y6aa3buuu82c",NA,"Hacker Dugoz writes computer code Igoth.","Dugoz","writes",7219,3,"writes","Dugoz","Igoth","Igoth","1",18,TRUE,TRUE,TRUE,0,1,"hacker1"
"hacker","Dugoz,Igoth,Puvi,Ifeh,Upum,Olef","analogues","hebb",20,719940,"0.0-4.0-16.0","y6aa3buuu82c",NA,"Code Igoth cracks the firewall of company Puvi.","Igoth","cracks sth. of",10704,4,"cracks sth. of","Igoth","Puvi","Puvi","2",18,TRUE,TRUE,TRUE,0,1,"hacker2"
"hacker","Dugoz,Igoth,Puvi,Ifeh,Upum,Olef","analogues","hebb",20,719940,"0.0-4.0-16.0","y6aa3buuu82c",NA,"Company Puvi suffers a data loss.","Puvi","suffers sth.",13410,4,"suffers sth.","Puvi",NA,NA,"3",18,TRUE,NA,TRUE,0,1,"hacker3"
"school","Dohod,Diaf,Itbob,Ribi,Uyim,Eshov","burns","hebb",4,136402,"0.0-4.0-0.0","yznyel2tvdq8",NA,"School girl Dohod beats boy Diaf.","Itbob","punches",33747,6,"beats","Dohod","Diaf","Diaf","1",2,FALSE,TRUE,FALSE,0,0.333333333333333,"school1"
"school","Dohod,Diaf,Itbob,Ribi,Uyim,Eshov","burns","hebb",4,136402,"0.0-4.0-0.0","yznyel2tvdq8",NA,"Boy Diaf reports to teacher Itbob.","Eshov","reports to",18062,3,"reports to","Diaf","Itbob","Itbob","2",2,FALSE,TRUE,TRUE,0,0.666666666666667,"school2"
"school","Dohod,Diaf,Itbob,Ribi,Uyim,Eshov","burns","hebb",4,136402,"0.0-4.0-0.0","yznyel2tvdq8",NA,"Teacher Itbob calls parents.","Eshov","notifies parents",13024,3,"calls parents","Itbob",NA,NA,"3",2,FALSE,NA,FALSE,0,0,"school3"
"meteo","Vipal,Ihab,Eefar,Paza,Idog,Ahow","burns","hebb",5,185654,"0.0-4.0-1.0","yznyel2tvdq8",NA,"Cloud Vipal collects humidity over ocean Ihab.","Ihab","is located near",16115,3,"collects humidity over","Vipal","Ahow","Ihab","1",3,FALSE,FALSE,FALSE,0,0,"meteo1"
"meteo","Vipal,Ihab,Eefar,Paza,Idog,Ahow","burns","hebb",5,185654,"0.0-4.0-1.0","yznyel2tvdq8",NA,"Ocean Ihab lies next to the beaches of area Eefar.","Ahow","lies in front of",15147,4,"lies next to","Ihab","Ihab","Eefar","2",3,FALSE,FALSE,FALSE,0,0,"meteo2"
"meteo","Vipal,Ihab,Eefar,Paza,Idog,Ahow","burns","hebb",5,185654,"0.0-4.0-1.0","yznyel2tvdq8",NA,"Area Eefar is fertile.","Ihab","lies next to",7431,3,"is fertile","Eefar",NA,NA,"3",3,FALSE,NA,FALSE,0,0,"meteo3"
"fish","Gabit,Rivo,Enmob,Assit,Wehif,Ewey","burns","hebb",6,235799,"0.0-4.0-2.0","yznyel2tvdq8",NA,"Fisher Gabit cultivates sea grass Rivo.","Gabit","cultivates",8872,3,"cultivates","Gabit","Enmob","Rivo","1",4,TRUE,FALSE,TRUE,0,0.666666666666667,"fish1"
"fish","Gabit,Rivo,Enmob,Assit,Wehif,Ewey","burns","hebb",6,235799,"0.0-4.0-2.0","yznyel2tvdq8",NA,"Sea grass Rivo is eaten by fish Enmob.","Enmob","is eaten by",17775,5,"is eaten by","Rivo","Gabit","Enmob","2",4,FALSE,FALSE,TRUE,0,0.333333333333333,"fish2"
"fish","Gabit,Rivo,Enmob,Assit,Wehif,Ewey","burns","hebb",6,235799,"0.0-4.0-2.0","yznyel2tvdq8",NA,"Fish Enmob is captured.","Enmob","is captured",12968,6,"is captured","Enmob",NA,NA,"3",4,TRUE,NA,TRUE,0,1,"fish3"
"hacker","Henu,Vivaf,Yuxeh,Olef,Thisun,Ubug","analogues","hebb",7,275214,"0.0-4.0-3.0","yznyel2tvdq8",NA,"Hacker Henu writes computer code Vivaf.","Henu","writes",14172,4,"writes","Henu","Vivaf","Vivaf","1",5,TRUE,TRUE,TRUE,0,1,"hacker1"
"hacker","Henu,Vivaf,Yuxeh,Olef,Thisun,Ubug","analogues","hebb",7,275214,"0.0-4.0-3.0","yznyel2tvdq8",NA,"Code Vivaf cracks the firewall of company Yuxeh.","Vivaf","cracks sth. of",6446,3,"cracks sth. of","Vivaf","Olef","Yuxeh","2",5,TRUE,FALSE,TRUE,0,0.666666666666667,"hacker2"
"hacker","Henu,Vivaf,Yuxeh,Olef,Thisun,Ubug","analogues","hebb",7,275214,"0.0-4.0-3.0","yznyel2tvdq8",NA,"Company Yuxeh suffers a data loss.","Vivaf","leaks sth.",8238,2,"suffers sth.","Yuxeh",NA,NA,"3",5,FALSE,NA,FALSE,0,0,"hacker3"
"fox","Kewos,Rothuk,Lyde,Upel,Matmag,Olag","analogues","hebb",8,310822,"0.0-4.0-4.0","yznyel2tvdq8",NA,"Fox Kewos digs tunnel Rothuk.","Kewos","leads to sth. of",10923,3,"digs","Kewos","Rothuk","Rothuk","1",6,TRUE,TRUE,FALSE,0,0.666666666666667,"fox1"
"fox","Kewos,Rothuk,Lyde,Upel,Matmag,Olag","analogues","hebb",8,310822,"0.0-4.0-4.0","yznyel2tvdq8",NA,"Tunnel Rothuk leads to coop of chicken Lyde.","Rothuk","digs",9368,4,"leads to sth. of","Rothuk","Lyde","Lyde","2",6,TRUE,TRUE,FALSE,0,0.666666666666667,"fox2"
"fox","Kewos,Rothuk,Lyde,Upel,Matmag,Olag","analogues","hebb",8,310822,"0.0-4.0-4.0","yznyel2tvdq8",NA,"Chicken Lyde is devoured.","Lyde","is devoured",4764,2,"is devoured","Lyde",NA,NA,"3",6,TRUE,NA,TRUE,0,1,"fox3"
"neighbor","Hoyl,Upum,Molash,Thygef,Pide,Ottha","fillers","hebb",9,359582,"0.0-4.0-5.0","yznyel2tvdq8",NA,"Man Hoyl takes care of cat Upum.","Hoyl","takes care of",15876,5,"takes care of","Hoyl","Upum","Upum","1",7,TRUE,TRUE,TRUE,0,1,"neighbor1"
"neighbor","Hoyl,Upum,Molash,Thygef,Pide,Ottha","fillers","hebb",9,359582,"0.0-4.0-5.0","yznyel2tvdq8",NA,"Cat Upum walks over the flowers of neighbor Molash","Upum","walks over sth. of",15866,3,"walks over sth. of","Upum","Hoyl","Molash","2",7,TRUE,FALSE,TRUE,0,0.666666666666667,"neighbor2"
"neighbor","Hoyl,Upum,Molash,Thygef,Pide,Ottha","fillers","hebb",9,359582,"0.0-4.0-5.0","yznyel2tvdq8",NA,"Neighbor Molash gets angry.","Molash","gets angry",6466,2,"gets angry","Molash",NA,NA,"3",7,TRUE,NA,TRUE,0,1,"neighbor3"
"pump","Ifeh,Upno,Misug,Soav,Lothe,Romap","fillers","hebb",10,394022,"0.0-4.0-6.0","yznyel2tvdq8",NA,"Plumber Ifeh installs pump Upno.","Ifeh","installs",12562,3,"installs","Ifeh","Upno","Upno","1",8,TRUE,TRUE,TRUE,0,1,"pump1"
"pump","Ifeh,Upno,Misug,Soav,Lothe,Romap","fillers","hebb",10,394022,"0.0-4.0-6.0","yznyel2tvdq8",NA,"Pump Upno sucks water from ground Misug.","Upno","sucks sth. from",6620,3,"sucks sth. from","Upno","Misug","Misug","2",8,TRUE,TRUE,TRUE,0,1,"pump2"
"pump","Ifeh,Upno,Misug,Soav,Lothe,Romap","fillers","hebb",10,394022,"0.0-4.0-6.0","yznyel2tvdq8",NA,"Ground Misug dries up.","Misug","dries up",4700,2,"dries up","Misug",NA,NA,"3",8,TRUE,NA,TRUE,0,1,"pump3"
"robber","Dugoz,Lenik,Hosen,Thusoth,Titho,Eyem","analogues","hebb",11,438298,"0.0-4.0-7.0","yznyel2tvdq8",NA,"Criminal Dugoz learns about security issue Lenik.","Dugoz","learns about",14921,3,"learns about","Dugoz","Lenik","Lenik","1",9,TRUE,TRUE,TRUE,0,1,"robber1"
"robber","Dugoz,Lenik,Hosen,Thusoth,Titho,Eyem","analogues","hebb",11,438298,"0.0-4.0-7.0","yznyel2tvdq8",NA,"Security issue Lenik suspends alarm system of museum Hosen.","Lenik","finds out about",9001,4,"suspends sth. of","Lenik","Titho","Hosen","2",9,TRUE,FALSE,FALSE,0,0.333333333333333,"robber2"
"robber","Dugoz,Lenik,Hosen,Thusoth,Titho,Eyem","analogues","hebb",11,438298,"0.0-4.0-7.0","yznyel2tvdq8",NA,"Museum Hosen gets robbed.","Titho","suspends sth. of",9793,3,"gets robbed","Hosen",NA,NA,"3",9,FALSE,NA,FALSE,0,0,"robber3"
